blackmax,Total events,Hadronizer fragment name,Generator,Cross Section,Datacard,LHE
BlackHole_BH2_MD3000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.80E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD3000_MBH9000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD3000_MBH9000_n6/lhouches.lhe
BlackHole_BH2_MD4000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.11E-06,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH10000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH10000_n2/lhouches.lhe
BlackHole_BH2_MD4000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.02E-05,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH10000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH10000_n4/lhouches.lhe
BlackHole_BH2_MD4000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.59E-05,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH10000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH10000_n6/lhouches.lhe
BlackHole_BH2_MD4000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.06E-07,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH11000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH11000_n2/lhouches.lhe
BlackHole_BH2_MD4000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.94E-07,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH11000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH11000_n4/lhouches.lhe
BlackHole_BH2_MD4000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.17E-07,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH11000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH11000_n6/lhouches.lhe
BlackHole_BH2_MD4000_MBH5000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.48E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH5000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH5000_n2/lhouches.lhe
BlackHole_BH2_MD4000_MBH5000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.16E+00,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH5000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH5000_n4/lhouches.lhe
BlackHole_BH2_MD4000_MBH5000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.13E+00,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH5000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH5000_n6/lhouches.lhe
BlackHole_BH2_MD4000_MBH6000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.25E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH6000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH6000_n2/lhouches.lhe
BlackHole_BH2_MD4000_MBH6000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.99E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH6000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH6000_n4/lhouches.lhe
BlackHole_BH2_MD4000_MBH6000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.48E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH6000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH6000_n6/lhouches.lhe
BlackHole_BH2_MD4000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.97E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH7000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH7000_n2/lhouches.lhe
BlackHole_BH2_MD4000_MBH7000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.07E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH7000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH7000_n4/lhouches.lhe
BlackHole_BH2_MD4000_MBH7000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.12E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH7000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH7000_n6/lhouches.lhe
BlackHole_BH2_MD4000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.32E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH8000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH8000_n2/lhouches.lhe
BlackHole_BH2_MD4000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.93E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH8000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH8000_n4/lhouches.lhe
BlackHole_BH2_MD4000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.26E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH8000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH8000_n6/lhouches.lhe
BlackHole_BH2_MD4000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.78E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH9000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH9000_n2/lhouches.lhe
BlackHole_BH2_MD4000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.18E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH9000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH9000_n4/lhouches.lhe
BlackHole_BH2_MD4000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,9.33E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH9000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD4000_MBH9000_n6/lhouches.lhe
BlackHole_BH2_MD5000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.92E-06,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH10000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH10000_n2/lhouches.lhe
BlackHole_BH2_MD5000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.18E-05,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH10000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH10000_n4/lhouches.lhe
BlackHole_BH2_MD5000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.15E-05,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH10000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH10000_n6/lhouches.lhe
BlackHole_BH2_MD5000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.84E-08,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH11000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH11000_n2/lhouches.lhe
BlackHole_BH2_MD5000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.72E-07,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH11000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH11000_n4/lhouches.lhe
BlackHole_BH2_MD5000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.11E-07,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH11000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH11000_n6/lhouches.lhe
BlackHole_BH2_MD5000_MBH6000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.88E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH6000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH6000_n2/lhouches.lhe
BlackHole_BH2_MD5000_MBH6000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.34E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH6000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH6000_n4/lhouches.lhe
BlackHole_BH2_MD5000_MBH6000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.49E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH6000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH6000_n6/lhouches.lhe
BlackHole_BH2_MD5000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.08E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH7000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH7000_n2/lhouches.lhe
BlackHole_BH2_MD5000_MBH7000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.55E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH7000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH7000_n4/lhouches.lhe
BlackHole_BH2_MD5000_MBH7000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.73E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH7000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH7000_n6/lhouches.lhe
BlackHole_BH2_MD5000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.28E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH8000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH8000_n2/lhouches.lhe
BlackHole_BH2_MD5000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.06E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH8000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH8000_n4/lhouches.lhe
BlackHole_BH2_MD5000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.58E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH8000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH8000_n6/lhouches.lhe
BlackHole_BH2_MD5000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,9.82E-05,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH9000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH9000_n2/lhouches.lhe
BlackHole_BH2_MD5000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.03E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH9000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH9000_n4/lhouches.lhe
BlackHole_BH2_MD5000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.60E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH9000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD5000_MBH9000_n6/lhouches.lhe
BlackHole_BH2_MD6000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.41E-06,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH10000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH10000_n2/lhouches.lhe
BlackHole_BH2_MD6000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.62E-06,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH10000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH10000_n4/lhouches.lhe
BlackHole_BH2_MD6000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.42E-05,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH10000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH10000_n6/lhouches.lhe
BlackHole_BH2_MD6000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.59E-08,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH11000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH11000_n2/lhouches.lhe
BlackHole_BH2_MD6000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.11E-07,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH11000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH11000_n4/lhouches.lhe
BlackHole_BH2_MD6000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.05E-07,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH11000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH11000_n6/lhouches.lhe
BlackHole_BH2_MD6000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.67E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH7000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH7000_n2/lhouches.lhe
BlackHole_BH2_MD6000_MBH7000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.29E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH7000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH7000_n4/lhouches.lhe
BlackHole_BH2_MD6000_MBH7000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.43E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH7000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH7000_n6/lhouches.lhe
BlackHole_BH2_MD6000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.86E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH8000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH8000_n2/lhouches.lhe
BlackHole_BH2_MD6000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.62E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH8000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH8000_n4/lhouches.lhe
BlackHole_BH2_MD6000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.00E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH8000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH8000_n6/lhouches.lhe
BlackHole_BH2_MD6000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.04E-05,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH9000_n2/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH9000_n2/lhouches.lhe
BlackHole_BH2_MD6000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.96E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH9000_n4/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH9000_n4/lhouches.lhe
BlackHole_BH2_MD6000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.69E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH9000_n6/charybdis2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH2_LHE/BH2_CH_MD6000_MBH9000_n6/lhouches.lhe
